Timestamp,Actual_Load_kWh,Predicted_Load_kWh
2023-12-01 00:15:00,0.07361191875921226,0.07507996153215976
2023-12-01 00:30:00,0.07155141639225107,0.07507975344817672
2023-12-01 00:45:00,0.07840655184772234,0.07507954536477038
2023-12-01 01:00:00,0.07882971224153128,0.07507933728194074
2023-12-01 01:15:00,0.08891805334770862,0.0750791291996878
2023-12-01 01:30:00,0.08350007731305698,0.07507892111801157
2023-12-01 01:45:00,0.0890791763987613,0.07507871303691202
2023-12-01 02:00:00,0.06740986580742288,0.07507850495638918
2023-12-01 02:15:00,0.07276107952925623,0.07507829687644303
2023-12-01 02:30:00,0.0697756904495889,0.07507808879707357
2023-12-01 02:45:00,0.0730800879170257,0.07507788071828081
2023-12-01 03:00:00,0.06694196030616156,0.07507767264006474
2023-12-01 03:15:00,0.08278291093844545,0.07507746456242535
2023-12-01 03:30:00,0.07223918071532853,0.07507725648536265
2023-12-01 03:45:00,0.07531004417080002,0.07507704840887663
2023-12-01 04:00:00,0.07021859661214534,0.0750768403329673
2023-12-01 04:15:00,0.07305574478203236,0.07507663225763465
2023-12-01 04:30:00,0.06163208222746625,0.07507642418287869
2023-12-01 04:45:00,0.0890652809270577,0.0750762161086994
2023-12-01 05:00:00,0.07421108520506159,0.07507600803509679
2023-12-01 05:15:00,0.08400921370911534,0.07507579996207085
2023-12-01 05:30:00,0.08398151812474136,0.0750755918896216
2023-12-01 05:45:00,0.07328184954454695,0.075075383817749
2023-12-01 06:00:00,0.08487305739920546,0.07507517574645309
2023-12-01 06:15:00,0.07223212806840934,0.07507496767573384
2023-12-01 06:30:00,0.08183111644912612,0.07507475960559125
2023-12-01 06:45:00,0.07001159241260851,0.07507455153602534
2023-12-01 07:00:00,0.06870027212037218,0.07507434346703609
2023-12-01 07:15:00,0.06719686589332269,0.0750741353986235
2023-12-01 07:30:00,0.07840940708936409,0.07507392733078756
2023-12-01 07:45:00,0.06968336080051334,0.0750737192635283
2023-12-01 08:00:00,0.07984786398934075,0.07507351119684569
2023-12-01 08:15:00,0.06990523608117978,0.07507330313073973
2023-12-01 08:30:00,0.07786473599024213,0.07507309506521043
2023-12-01 08:45:00,0.08496491331424362,0.07507288700025778
2023-12-01 09:00:00,0.0722780933913399,0.07507267893588179
2023-12-01 09:15:00,0.0839553648432163,0.07507247087208245
2023-12-01 09:30:00,0.07940646271728953,0.07507226280885976
2023-12-01 09:45:00,0.06270668584632624,0.07507205474621371
2023-12-01 10:00:00,0.08081095968880864,0.07507184668414431
2023-12-01 10:15:00,0.06351067913795205,0.07507163862265155
2023-12-01 10:30:00,0.06744296303829182,0.07507143056173543
2023-12-01 10:45:00,0.078266715151888,0.07507122250139596
2023-12-01 11:00:00,0.06043987691170118,0.07507101444163312
2023-12-01 11:15:00,0.06184174074403981,0.07507080638244693
2023-12-01 11:30:00,0.08477758074218429,0.07507059832383736
2023-12-01 11:45:00,0.06443834397459253,0.07507039026580443
2023-12-01 12:00:00,0.08472989558606796,0.07507018220834813
2023-12-01 12:15:00,0.0890671741716906,0.07506997415146846
2023-12-01 12:30:00,0.08312722506711102,0.07506976609516543
2023-12-01 12:45:00,0.08521097238522478,0.07506955803943902
2023-12-01 13:00:00,0.08030281995399947,0.07506934998428923
2023-12-01 13:15:00,0.06728812639214256,0.07506914192971606
2023-12-01 13:30:00,0.07380937447987239,0.07506893387571952
2023-12-01 13:45:00,0.06286176666255903,0.07506872582229959
2023-12-01 14:00:00,0.07205450437577866,0.07506851776945629
2023-12-01 14:15:00,0.06330914601431989,0.07506830971718961
2023-12-01 14:30:00,0.0801151968888972,0.07506810166549956
2023-12-01 14:45:00,0.07089719162425344,0.07506789361438611
2023-12-01 15:00:00,0.0802550682819917,0.07506768556384927
2023-12-01 15:15:00,0.07204561021599717,0.07506747751388905
2023-12-01 15:30:00,0.07203951406886266,0.07506726946450544
2023-12-01 15:45:00,0.061239958360617186,0.07506706141569844
2023-12-01 16:00:00,0.07152997219631467,0.07506685336746804
2023-12-01 16:15:00,0.06280578249058849,0.07506664531981426
2023-12-01 16:30:00,0.07634835951780423,0.07506643727273707
2023-12-01 16:45:00,0.07679574717501185,0.07506622922623649
2023-12-01 17:00:00,0.0782138491056769,0.0750660211803125
2023-12-01 17:15:00,0.06706850922558366,0.07506581313496512
2023-12-01 17:30:00,0.06664777423636171,0.07506560509019433
2023-12-01 17:45:00,0.07635813183335953,0.07506539704600014
2023-12-01 18:00:00,0.08594397953369783,0.07506518900238254
2023-12-01 18:15:00,0.08800860081470725,0.07506498095934154
2023-12-01 18:30:00,0.08470291199409401,0.07506477291687712
2023-12-01 18:45:00,0.08355432164406737,0.07506456487498929
2023-12-01 19:00:00,0.06709489082369557,0.07506435683367806
2023-12-01 19:15:00,0.06189804958202903,0.0750641487929434
2023-12-01 19:30:00,0.08129088684523225,0.07506394075278533
2023-12-01 19:45:00,0.07206143143929705,0.07506373271320385
2023-12-01 20:00:00,0.06885979857004407,0.07506352467419895
2023-12-01 20:15:00,0.08956448664575081,0.07506331663577064
2023-12-01 20:30:00,0.07433767645841113,0.07506310859791888
2023-12-01 20:45:00,0.0714219881594132,0.07506290056064371
2023-12-01 21:00:00,0.072565617205606,0.07506269252394512
2023-12-01 21:15:00,0.07386721436606779,0.0750624844878231
2023-12-01 21:30:00,0.062296092212716175,0.07506227645227766
2023-12-01 21:45:00,0.06965412934778589,0.07506206841730878
2023-12-01 22:00:00,0.08838937665606787,0.07506186038291647
2023-12-01 22:15:00,0.06648811258769871,0.07506165234910073
2023-12-01 22:30:00,0.07332413338008338,0.07506144431586155
2023-12-01 22:45:00,0.06225470867073515,0.07506123628319894
2023-12-01 23:00:00,0.07559828045532843,0.07506102825111288
2023-12-01 23:15:00,0.07516882487708061,0.07506082021960339
2023-12-01 23:30:00,0.07303951780696155,0.07506061218867045
2023-12-01 23:45:00,0.08659570109388975,0.07506040415831408
2023-12-01 00:00:00,0.06575648901933964,0.07506019612853426
2023-12-02 00:15:00,0.0678097675973748,0.075059988099331
2023-12-02 00:30:00,0.07794801641178153,0.07505978007070428
2023-12-02 00:45:00,0.08945442667923606,0.07505957204265412
2023-12-02 01:00:00,0.08543408423266435,0.07505936401518051
2023-12-02 01:15:00,0.08325737147753845,0.07505915598828344
2023-12-02 01:30:00,0.0878693857007223,0.07505894796196293
2023-12-02 01:45:00,0.08422538805040705,0.07505873993621895
2023-12-02 02:00:00,0.08628096976962597,0.07505853191105152
2023-12-02 02:15:00,0.08261129385987974,0.07505832388646064
2023-12-02 02:30:00,0.0792863373085768,0.07505811586244629
2023-12-02 02:45:00,0.08544225083145747,0.07505790783900848
2023-12-02 03:00:00,0.06643766330383476,0.07505769981614721
2023-12-02 03:15:00,0.06864820130326311,0.07505749179386247
2023-12-02 03:30:00,0.08349957112262012,0.07505728377215426
2023-12-02 03:45:00,0.08207526913434653,0.07505707575102258
2023-12-02 04:00:00,0.0650886234847771,0.07505686773046744
2023-12-02 04:15:00,0.08506616441640988,0.07505665971048882
2023-12-02 04:30:00,0.07029466421295125,0.07505645169108673
2023-12-02 04:45:00,0.07213142397722622,0.07505624367226116
2023-12-02 05:00:00,0.08188446960077629,0.07505603565401212
2023-12-02 05:15:00,0.07462962971683881,0.0750558276363396
2023-12-02 05:30:00,0.06611920067964512,0.0750556196192436
2023-12-02 05:45:00,0.08519287668107711,0.07505541160272412
2023-12-02 06:00:00,0.08461921347420857,0.07505520358678117
2023-12-02 06:15:00,0.06547820514875237,0.07505499557141472
2023-12-02 06:30:00,0.08706093779708568,0.07505478755662479
2023-12-02 06:45:00,0.0851721794985911,0.07505457954241136
2023-12-02 07:00:00,0.06481454108278498,0.07505437152877445
2023-12-02 07:15:00,0.07985355383858742,0.07505416351571405
2023-12-02 07:30:00,0.0715829875219274,0.07505395550323016
2023-12-02 07:45:00,0.06540655561210078,0.07505374749132278
2023-12-02 08:00:00,0.06656717743039242,0.0750535394799919
2023-12-02 08:15:00,0.0757652030944972,0.07505333146923752
2023-12-02 08:30:00,0.06751418467915994,0.07505312345905965
2023-12-02 08:45:00,0.061857088359296215,0.07505291544945827
2023-12-02 09:00:00,0.06263517234291842,0.0750527074404334
2023-12-02 09:15:00,0.0700768821680686,0.07505249943198501
2023-12-02 09:30:00,0.07658534105783343,0.07505229142411313
2023-12-02 09:45:00,0.07015963675874964,0.07505208341681774
